income,name_email_similarity,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,session_length_in_minutes,keep_alive_session,device_distinct_emails_8w,month,is_fraud,payment_type_x0_AA,payment_type_x0_AB,payment_type_x0_AC,payment_type_x0_AD,payment_type_x0_AE,employment_status_x0_0.0,employment_status_x0_1.0,employment_status_x0_2.0,employment_status_x0_3.0,employment_status_x0_4.0,employment_status_x0_5.0,employment_status_x0_6.0,housing_status_x0_BA,housing_status_x0_BB,housing_status_x0_BC,housing_status_x0_BD,housing_status_x0_BE,housing_status_x0_BF,source_x0_0.0,source_x0_1.0,device_os_x0_linux,device_os_x0_macintosh,device_os_x0_other,device_os_x0_windows,device_os_x0_x11
0.6000000000000001,0.1467114510973654,61.0,20.0,0.8178342430087051,12.114159830089829,1451.0,6502.736382441894,6671.746792122522,6011.644952769506,40.0,14.0,30.0,1.0,0.0,1.0,25.0,0.0,200.0,0.0,1.7268019843059623,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.5310241233412248,189.0,50.0,0.0249935036037179,-1.3486348172918152,640.0,6762.765710749626,5433.075422226127,6373.346243663528,23.0,4.0,155.0,1.0,1.0,0.0,30.0,0.0,500.0,0.0,3.872352985096063,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.0656401710199777,42.0,40.0,0.0097511096572936,26.09469631995561,1287.0,2785.8357627512687,5967.544228089135,6635.110177757048,34.0,15.0,186.0,1.0,0.0,1.0,30.0,0.0,200.0,0.0,9.64591025650514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8,0.0975878547590401,7.0,50.0,0.0237318515718044,-0.7426121980697806,1769.0,4252.929019484857,4837.127872476587,4876.996437314997,10.0,2.0,240.0,1.0,0.0,1.0,5.0,0.0,1500.0,0.0,43.456579820295154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1,0.5340990027430501,103.0,20.0,0.0151415198653406,-0.6763817227633618,957.0,11805.820866497552,6727.569454378012,6703.205877303692,0.0,12.0,90.0,0.0,0.0,1.0,16.78,0.0,200.0,1.0,3.6420202523132255,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9,0.3353818367240502,168.0,50.0,0.0233914323723145,10.189175827073484,1044.0,6650.427479148919,3830.2798452019374,5613.2661726480455,711.0,6.0,36.0,1.0,1.0,1.0,10.0,0.0,200.0,0.0,6.957332248256381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.8761542810849894,170.0,50.0,0.0034773744279853,-0.660060868353991,807.0,7209.286787321917,4044.939884390728,6308.823173504089,4.0,11.0,324.0,0.0,1.0,1.0,30.0,1.0,1500.0,0.0,0.7930731433044261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.7003757627182531,210.0,60.0,0.0189356133541246,-1.2556964685333318,3875.0,6903.244653533195,5458.375977242387,6636.589025274277,1926.0,5.0,54.0,1.0,1.0,0.0,18.0,1.0,200.0,0.0,3.4096524705734907,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4,0.9974837922799912,8.0,30.0,0.0097982829905943,18.014255438187195,1225.0,3421.006521679646,5243.966875990829,6102.982696126303,13.0,13.0,128.0,1.0,0.0,1.0,15.0,0.0,200.0,0.0,8.967556800255215,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9,0.0730632453243913,46.0,20.0,0.0015124292620419,44.00999205215868,900.0,6632.674567996412,3887.2739044072086,6013.545076951021,0.0,12.0,75.0,1.0,0.0,1.0,25.0,1.0,200.0,0.0,3.308775551728172,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3,0.653008824014803,106.0,50.0,0.0102702580308521,-1.2908557379563388,4494.0,8405.671624808409,5824.859667875608,6712.1295208851625,4.0,17.0,15.0,0.0,0.0,1.0,25.0,0.0,200.0,0.0,11.625957293941177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,0.3546034825135881,3.0,30.0,0.0214120536962807,-0.9715451542595254,766.0,6299.490187074251,7690.624765856493,6345.955499029366,24.0,16.0,160.0,0.0,1.0,1.0,1.0,1.0,200.0,0.0,2.9658188411088915,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.8729409448147624,25.0,20.0,0.000293796028083836,-1.0236375563883162,1572.0,3650.0036689184135,6452.388651569424,6060.294004548541,1.0,26.0,142.0,0.0,1.0,0.0,1.98,0.0,200.0,0.0,1.299648170405176,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1,0.8277419639813641,82.0,30.0,0.0084439188474721,-0.9460657623689128,4608.0,5702.242136543685,5271.409442592796,6697.16681124185,8.0,16.0,265.0,1.0,1.0,1.0,11.0,1.0,1000.0,0.0,10.75833499771127,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.5172484571769707,43.0,50.0,24.19056361806377,11.87712675009544,1088.0,6721.0631225847,5320.396136206771,5095.688808911211,1420.0,7.0,243.0,0.0,0.0,1.0,16.0,0.0,1500.0,0.0,19.008131165443828,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.041897241760357,9.0,60.0,0.0310062940287059,27.12926803671085,2958.0,9849.749269467866,5865.8612278642895,5906.080873721511,45.0,2.0,49.0,0.0,0.0,1.0,1.0,0.0,200.0,0.0,11.90045764514281,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7000000000000001,0.6798067595666166,53.0,20.0,0.0177606024586433,49.77443745830382,1735.0,10954.614090724068,5186.920756405825,4375.765406835211,29.0,5.0,78.0,0.0,1.0,1.0,1.0,0.0,200.0,0.0,3.577122769501113,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.2196045172369977,1.0,40.0,14.7890738338561,-0.7096617586710128,864.0,8968.1408118405,5166.627508764763,6443.203722702909,0.0,12.0,52.0,1.0,0.0,1.0,15.78,0.0,200.0,0.0,3.6403192878503137,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.1,0.5687438330454511,75.0,20.0,0.6544165233396815,25.72553927919057,3685.0,9406.691783379943,7364.090034468846,5456.208417071633,655.0,13.0,59.0,0.0,0.0,1.0,10.0,0.0,200.0,0.0,9.067695578877675,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2,0.6623537314877769,67.0,50.0,0.0262133039037894,-1.2966293247823852,1720.0,2895.900944379385,6696.402877853398,5888.803600329939,0.0,6.0,91.0,1.0,0.0,1.0,22.79,0.0,200.0,0.0,9.78298141240704,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4,0.7709847468597731,76.0,30.0,0.024577256231659,9.993030331762087,2299.0,7109.95815135647,7196.741692387108,6385.951659230035,10.0,10.0,170.0,0.0,0.0,1.0,14.0,1.0,1500.0,0.0,2.2962918432763058,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.4626825881251943,14.0,20.0,0.0035025883745591,-1.0829371058149422,1201.0,3626.7293404890784,2342.490287443166,3154.221540676402,374.0,7.0,-41.0,0.0,0.0,1.0,1.0,0.0,1500.0,0.0,5.161615397628808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.4659542192582651,161.0,40.0,0.0063303829462721,40.99030639516195,1549.0,7640.305256384113,7609.821810024035,6468.901063751473,299.0,9.0,66.0,0.0,1.0,1.0,28.0,0.0,1500.0,0.0,4.942987759293828,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.5433180906648374,160.0,60.0,0.0250001841011285,-0.4703600803479948,921.0,9607.491663385232,4527.812960943746,6357.953693385352,15.0,10.0,24.0,1.0,1.0,1.0,2.0,0.0,200.0,0.0,16.758099336425055,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.126193556762775,82.0,40.0,0.0314711091989775,98.56519409295912,5255.0,8958.902410174533,7449.68766900703,5998.417632437463,400.0,15.0,9.0,1.0,1.0,1.0,1.0,0.0,200.0,0.0,3.590667212284617,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1,0.5867636706765087,25.0,20.0,0.0231627320428811,-1.3017731684623284,5416.0,10458.674424196222,5803.545107548979,6612.643779472139,21.0,7.0,61.0,0.0,0.0,1.0,22.0,0.0,200.0,0.0,5.918417454770224,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.0962181230012597,50.0,20.0,0.0221246082902518,-0.5839398531198503,1456.0,13383.35715537795,7156.905043767892,5413.98173285753,638.0,21.0,33.0,0.0,0.0,1.0,20.0,0.0,200.0,0.0,4.371219083528982,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.6882727398255255,174.0,30.0,0.0105197694354717,-0.6697387371765318,698.0,9291.17313963247,6988.738253059276,6699.1084422900485,0.0,6.0,49.0,0.0,0.0,1.0,5.0,0.0,1500.0,0.0,7.0577926011171135,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1,0.7171137019877377,105.0,20.0,0.0125480311800462,-1.04377689819089,1282.0,2431.2182186389405,5527.767093868475,5360.744264957812,0.0,3.0,173.0,0.0,1.0,0.0,25.0,0.0,1500.0,0.0,20.410007797347948,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.8491525786631019,12.0,40.0,7.809039381182155e-05,102.05190295865611,390.0,8218.513536444863,5172.359509443746,6367.272801425302,2.0,3.0,185.0,0.0,0.0,1.0,2.0,1.0,500.0,0.0,4.312907832947735,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3,0.3582995674972253,33.0,30.0,0.0101938122517945,-1.7885047345120488,2603.0,2057.120188733002,5031.578311763228,4255.24430522695,1.0,16.0,91.0,1.0,1.0,1.0,6.73,0.0,200.0,0.0,3.213324007198551,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.3335650199764192,7.0,30.0,0.0218958449067529,-1.5070897845360705,1355.0,8860.058805973298,6222.900639846632,6127.564667326394,1.0,13.0,22.0,1.0,0.0,1.0,29.0,0.0,200.0,0.0,5.017210851132812,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.3969093317704709,38.0,40.0,0.0026268860340927,40.67163862400084,3833.0,4605.839818001455,6154.679428190194,6690.858916778538,15.0,9.0,154.0,1.0,0.0,1.0,25.0,0.0,200.0,0.0,14.517158085174524,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.9918725324850464,57.0,30.0,0.0056821738136564,-0.8955702257413145,4115.0,12401.23480830198,5787.311406250185,6352.338287218416,25.0,15.0,40.0,0.0,0.0,1.0,14.0,0.0,200.0,0.0,3.787895427595457,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.6605611987229985,174.0,50.0,0.0224923347504545,-1.3368782447425045,3333.0,8644.445228559449,6667.914596792662,6319.088831558454,2.0,5.0,154.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,13.560616300305464,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7000000000000001,0.4836369300212451,153.0,50.0,0.0245045985468494,-0.7818424079715379,1490.0,12032.342887750068,4986.664119783588,6492.169445819205,0.0,4.0,176.0,1.0,0.0,1.0,6.53,0.0,500.0,0.0,3.667534080436984,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9,0.0505144287463029,17.0,50.0,0.0326536865823296,-1.46183035216429,2318.0,6183.763344694587,4315.555574591435,5917.697340376641,14.0,4.0,120.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,9.768222662806236,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4,0.4216447179101882,14.0,20.0,0.0120310072434668,-1.1196700103038462,4016.0,9998.978235313003,7666.317346477736,6320.809724368621,13.0,8.0,49.0,1.0,0.0,1.0,1.0,0.0,200.0,0.0,5.291148888492186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9,0.0893993238576081,257.0,40.0,0.0007747440862471997,25.23582525258378,1208.0,3184.246956116532,7449.166540763272,5980.465872863168,6.0,13.0,174.0,0.0,0.0,1.0,30.0,0.0,1500.0,0.0,11.240766167955652,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.2031478838305958,29.0,30.0,0.0191237796200097,-1.3561895162191089,1150.0,1970.6077607071504,3852.331359834914,5909.830987193061,0.0,11.0,151.0,1.0,1.0,1.0,11.94,0.0,500.0,0.0,7.964109352784437,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9,0.9925654501228378,65.0,20.0,0.0084669212433989,0.65285260271488,3321.0,12223.656309695512,7904.740091781333,6777.900917660254,32.0,8.0,196.0,1.0,0.0,1.0,10.0,1.0,500.0,0.0,3.7446141532933432,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9,0.2512780324307438,79.0,30.0,0.0164435776397462,50.57373354015856,1690.0,7850.504606689376,5385.905137345379,6672.831614220804,595.0,4.0,122.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,8.658017560632196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.6937997924120691,205.0,20.0,0.0081317713125443,-0.7105030074783653,786.0,4457.892273491408,7148.445247999112,6730.596222501375,10.0,13.0,54.0,0.0,0.0,1.0,30.0,0.0,200.0,1.0,4.177273959376519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7000000000000001,0.7939465690985401,20.0,30.0,0.022361408641957,-1.1965645777415663,1263.0,7727.035000819655,5840.003814038878,6344.705215082723,4.0,15.0,165.0,1.0,0.0,1.0,5.0,0.0,200.0,0.0,5.762483177225728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9,0.1143841526822014,28.0,30.0,0.0053632804940575,-0.9574024557262928,526.0,4168.379598222331,7340.523854050928,6039.1747088140455,1.0,11.0,33.0,0.0,1.0,1.0,8.51,0.0,200.0,0.0,4.275093930442509,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
