id,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,is_fraud
15,0.1,0.5340990027430501,-1,103,20,0.01514151986534066,-0.6763817227633618,AC,957,11805.820866497552,6727.569454378012,6703.2058773036915,0,12,CA,90,0,BE,0,1,-1,0,200,1,INTERNET,3.6420202523132255,windows,1,1,0,0,0
16,0.9,0.3353818367240502,-1,168,50,0.023391432372314558,10.189175827073484,AD,1044,6650.427479148919,3830.2798452019374,5613.2661726480455,711,6,CC,36,1,BB,1,1,10,0,200,0,INTERNET,6.957332248256381,linux,1,1,0,0,0
17,0.8,0.8761542810849894,-1,170,50,0.003477374427985372,-0.660060868353991,AD,807,7209.286787321917,4044.9398843907284,6308.823173504089,4,11,CB,324,0,BA,1,1,30,1,1500,0,INTERNET,0.7930731433044261,windows,1,1,0,0,0
18,0.6000000000000001,0.7003757627182531,-1,210,60,0.01893561335412468,-1.2556964685333318,AB,3875,6903.244653533195,5458.375977242387,6636.589025274277,1926,5,CC,54,1,BB,1,0,18,1,200,0,INTERNET,3.4096524705734907,other,1,1,0,0,0
19,0.4,0.9974837922799912,10,8,30,0.009798282990594324,18.014255438187195,AA,1225,3421.006521679646,5243.966875990829,6102.9826961263025,13,13,CA,128,1,BC,0,1,15,0,200,0,INTERNET,8.967556800255215,other,0,1,0,0,0
20,0.9,0.07306324532439135,-1,46,20,0.0015124292620419199,44.00999205215868,AA,900,6632.674567996412,3887.2739044072086,6013.545076951021,0,12,CA,75,1,BC,0,1,25,1,200,0,INTERNET,3.308775551728172,other,1,1,0,0,0
21,0.30000000000000004,0.653008824014803,-1,106,50,0.010270258030852164,-1.2908557379563388,AD,4494,8405.671624808409,5824.859667875608,6712.1295208851625,4,17,CA,15,0,BE,0,1,25,0,200,0,INTERNET,11.625957293941175,other,1,1,0,0,0
22,0.5,0.3546034825135881,57,3,30,0.02141205369628076,-0.9715451542595254,AB,766,6299.490187074251,7690.624765856493,6345.955499029366,24,16,CA,160,0,BC,1,1,1,1,200,0,INTERNET,2.9658188411088915,linux,1,1,0,0,0
23,0.8,0.8729409448147624,10,25,20,2.9379602808383596e-4,-1.0236375563883162,AC,1572,3650.0036689184135,6452.388651569424,6060.294004548541,1,26,CA,142,0,BC,1,0,-1,0,200,0,INTERNET,1.299648170405176,other,1,1,0,0,0
24,0.1,0.8277419639813641,-1,82,30,0.008443918847472134,-0.9460657623689128,AB,4608,5702.242136543685,5271.409442592796,6697.16681124185,8,16,CA,265,1,BC,1,1,11,1,1000,0,INTERNET,10.75833499771127,linux,1,1,0,0,0
25,0.6000000000000001,0.5172484571769707,-1,43,50,24.19056361806377,11.877126750095439,AA,1088,6721.0631225847,5320.396136206771,5095.688808911211,1420,7,CA,243,0,BB,0,1,16,0,1500,0,INTERNET,19.008131165443828,other,0,1,0,0,0
26,0.8,0.041897241760357085,-1,9,60,0.03100629402870592,27.129268036710855,AA,2958,9849.749269467866,5865.8612278642895,5906.080873721511,45,2,CC,49,0,BC,0,1,1,0,200,0,INTERNET,11.90045764514281,other,1,1,0,0,0
27,0.7000000000000001,0.6798067595666166,-1,53,20,0.017760602458643315,49.77443745830382,AA,1735,10954.614090724068,5186.920756405825,4375.765406835211,29,5,CE,78,0,BE,1,1,1,0,200,0,INTERNET,3.577122769501113,other,1,1,0,0,0
28,0.8,0.21960451723699773,25,1,40,14.789073833856099,-0.7096617586710128,AC,864,8968.1408118405,5166.627508764763,6443.203722702909,0,12,CA,52,1,BC,0,1,-1,0,200,0,TELEAPP,3.6403192878503137,linux,1,1,0,0,1
29,0.1,0.5687438330454511,-1,75,20,0.6544165233396815,25.725539279190574,AA,3685,9406.691783379943,7364.090034468846,5456.208417071633,655,13,CA,59,0,BB,0,1,10,0,200,0,INTERNET,9.067695578877675,other,1,1,0,0,0
30,0.2,0.6623537314877769,-1,67,50,0.02621330390378942,-1.2966293247823852,AC,1720,2895.900944379385,6696.402877853398,5888.803600329939,0,6,CF,91,1,BB,0,1,-1,0,200,0,INTERNET,9.78298141240704,other,1,1,0,0,0
31,0.4,0.7709847468597731,-1,76,30,0.024577256231659,9.993030331762087,AA,2299,7109.95815135647,7196.741692387108,6385.951659230035,10,10,CA,170,0,BA,0,1,14,1,1500,0,INTERNET,2.2962918432763058,other,1,1,0,0,0
32,0.6000000000000001,0.4626825881251943,37,14,20,0.003502588374559165,-1.0829371058149422,AD,1201,3626.7293404890784,2342.490287443166,3154.221540676402,374,7,CA,-41,0,BC,0,1,1,0,1500,0,INTERNET,5.161615397628808,windows,0,1,0,0,0
33,0.6000000000000001,0.4659542192582651,-1,161,40,0.00633038294627211,40.99030639516195,AA,1549,7640.305256384113,7609.821810024035,6468.901063751473,299,9,CA,66,0,BD,1,1,28,0,1500,0,INTERNET,4.942987759293828,linux,1,1,0,0,0
34,0.4,0.5433180906648374,-1,160,60,0.02500018410112857,-0.4703600803479948,AB,921,9607.491663385232,4527.812960943746,6357.9536933853515,15,10,CA,24,1,BB,1,1,2,0,200,0,INTERNET,16.758099336425055,linux,0,1,0,0,0
35,0.1,0.12619355676277508,-1,82,40,0.031471109198977575,98.56519409295912,AA,5255,8958.902410174533,7449.68766900703,5998.417632437463,400,15,CB,9,1,BC,1,1,1,0,200,0,INTERNET,3.590667212284617,other,1,1,0,0,0
36,0.1,0.5867636706765087,92,25,20,0.02316273204288119,-1.3017731684623284,AB,5416,10458.674424196222,5803.545107548979,6612.643779472139,21,7,CA,61,0,BA,0,1,22,0,200,0,INTERNET,5.918417454770224,linux,1,1,0,0,0
37,0.1,0.0962181230012597,-1,50,20,0.022124608290251858,-0.5839398531198503,AB,1456,13383.35715537795,7156.905043767892,5413.98173285753,638,21,CF,33,0,BB,0,1,20,0,200,0,INTERNET,4.371219083528982,linux,1,1,0,0,0
38,0.5,0.6882727398255255,-1,174,30,0.010519769435471758,-0.6697387371765318,AB,698,9291.17313963247,6988.738253059276,6699.1084422900485,0,6,CA,49,0,BA,0,1,5,0,1500,0,INTERNET,7.0577926011171135,other,1,1,0,0,0
39,0.1,0.7171137019877377,-1,105,20,0.012548031180046215,-1.04377689819089,AC,1282,2431.2182186389405,5527.767093868475,5360.7442649578115,0,3,CE,173,0,BE,1,0,25,0,1500,0,INTERNET,20.410007797347948,other,0,1,0,0,0
40,0.6000000000000001,0.8491525786631019,88,12,40,7.809039381182155e-5,102.05190295865611,AA,390,8218.513536444863,5172.359509443746,6367.272801425302,2,3,CA,185,0,BA,0,1,2,1,500,0,INTERNET,4.312907832947735,windows,1,1,0,0,0
41,0.30000000000000004,0.3582995674972253,-1,33,30,0.010193812251794526,-1.7885047345120488,AC,2603,2057.120188733002,5031.578311763228,4255.24430522695,1,16,CF,91,1,BB,1,1,-1,0,200,0,INTERNET,3.213324007198551,linux,1,1,0,0,0
42,0.1,0.3335650199764192,54,7,30,0.0218958449067529,-1.5070897845360705,AB,1355,8860.058805973298,6222.900639846632,6127.564667326394,1,13,CA,22,1,BC,0,1,29,0,200,0,INTERNET,5.017210851132812,linux,1,1,0,0,0
43,0.5,0.3969093317704709,-1,38,40,0.00262688603409272,40.67163862400084,AA,3833,4605.839818001455,6154.679428190194,6690.858916778538,15,9,CA,154,1,BD,0,1,25,0,200,0,INTERNET,14.517158085174525,windows,1,1,0,0,0
44,0.6000000000000001,0.9918725324850464,-1,57,30,0.005682173813656464,-0.8955702257413145,AB,4115,12401.23480830198,5787.311406250185,6352.338287218416,25,15,CA,40,0,BE,0,1,14,0,200,0,INTERNET,3.787895427595457,other,1,1,0,0,0
45,0.6000000000000001,0.6605611987229985,-1,174,50,0.02249233475045457,-1.3368782447425045,AB,3333,8644.445228559449,6667.914596792662,6319.088831558454,2,5,CA,154,0,BB,1,0,1,0,200,0,INTERNET,13.560616300305464,other,1,1,0,0,0
46,0.7000000000000001,0.4836369300212451,-1,153,50,0.024504598546849443,-0.7818424079715379,AC,1490,12032.342887750068,4986.664119783588,6492.169445819205,0,4,CA,176,1,BE,0,1,-1,0,500,0,INTERNET,3.6675340804369836,windows,1,1,0,0,0
47,0.9,0.050514428746302915,-1,17,50,0.03265368658232963,-1.46183035216429,AB,2318,6183.763344694587,4315.555574591435,5917.697340376641,14,4,CA,120,0,BC,0,1,2,0,200,0,INTERNET,9.768222662806236,windows,1,1,0,0,0
48,0.4,0.42164471791018826,30,14,20,0.012031007243466807,-1.1196700103038462,AD,4016,9998.978235313005,7666.317346477736,6320.809724368621,13,8,CA,49,1,BE,0,1,1,0,200,0,INTERNET,5.291148888492186,windows,1,1,0,0,0
49,0.9,0.08939932385760818,-1,257,40,7.747440862471997e-4,25.23582525258378,AA,1208,3184.246956116532,7449.166540763272,5980.4658728631675,6,13,CB,174,0,BE,0,1,30,0,1500,0,INTERNET,11.240766167955652,linux,1,1,0,0,0
50,0.6000000000000001,0.20314788383059587,-1,29,30,0.01912377962000976,-1.3561895162191089,AC,1150,1970.6077607071506,3852.331359834914,5909.830987193061,0,11,CA,151,1,BC,1,1,-1,0,500,0,INTERNET,7.964109352784437,windows,0,1,0,0,0
51,0.9,0.9925654501228378,-1,65,20,0.008466921243398949,0.65285260271488,AA,3321,12223.656309695512,7904.740091781333,6777.900917660254,32,8,CA,196,1,BB,0,1,10,1,500,0,INTERNET,3.7446141532933432,linux,0,1,0,0,0
52,0.9,0.2512780324307438,-1,79,30,0.01644357763974624,50.57373354015856,AA,1690,7850.5046066893765,5385.905137345379,6672.831614220804,595,4,CA,122,1,BC,1,1,5,1,500,0,INTERNET,8.658017560632196,linux,0,1,0,0,0
53,0.7000000000000001,0.6937997924120691,-1,205,20,0.008131771312544367,-0.7105030074783653,AA,786,4457.892273491408,7148.445247999112,6730.5962225013745,10,13,CB,54,0,BE,0,1,30,0,200,1,INTERNET,4.177273959376519,windows,0,1,0,0,0
54,0.7000000000000001,0.7939465690985401,50,20,30,0.02236140864195707,-1.1965645777415663,AD,1263,7727.035000819655,5840.003814038878,6344.705215082723,4,15,CB,165,1,BC,0,1,5,0,200,0,INTERNET,5.762483177225728,other,1,1,0,0,0
55,0.9,0.11438415268220145,27,28,30,0.0053632804940575,-0.9574024557262928,AC,526,4168.379598222331,7340.523854050928,6039.1747088140455,1,11,CB,33,0,BC,1,1,-1,0,200,0,INTERNET,4.275093930442509,other,1,1,0,0,0
56,0.8,0.9897344238967594,27,0,30,0.009866391082055993,-1.6623145894488789,AB,2347,7901.240671242915,7727.457264739674,6700.425588812941,30,15,CA,67,1,BB,0,1,5,0,500,1,INTERNET,16.74014863150176,linux,1,1,0,0,0
57,0.1,0.6560763084543781,-1,64,30,0.0232843374670679,-1.549529201190885,AD,4849,2044.0915990413805,7294.735112578954,6733.515078233798,2030,18,CA,47,1,BE,1,1,4,0,200,0,INTERNET,4.836359319642517,windows,1,1,0,0,0
58,0.4,0.004970968460128733,-1,40,20,0.0068007784013484,16.99096201366131,AA,1531,7282.011001586518,4255.272172407672,6246.017911982613,775,31,CB,40,1,BC,0,1,5,1,200,0,INTERNET,6.436818970665168,linux,1,1,0,0,0
59,0.1,0.9845298284280116,42,6,30,8.268419057000482,19.31549850101908,AA,1267,8074.390141747825,6570.9214291976505,6676.215216857465,13,10,CA,55,0,BD,0,1,28,0,200,0,INTERNET,8.654623909994601,other,1,1,0,0,0
60,0.9,0.8295292644668245,-1,43,40,0.030144949624424645,-1.0239555993136056,AB,1190,6919.25126791009,6058.045395378591,5929.376583761356,7,5,CB,264,0,BA,1,0,10,0,1500,0,INTERNET,15.78212115426675,other,1,1,0,0,0
61,0.9,0.2988199719329321,26,0,20,0.00747736550121368,-0.4972934447884909,AD,2809,10109.65375179356,6214.386976667798,6791.473322676528,5,18,CA,65,0,BE,0,1,1,0,200,0,INTERNET,2.646079051130516,other,1,1,0,0,0
62,0.8,0.5839336183581594,-1,172,70,0.013483276565968785,-1.0235177593980032,AB,3117,5218.2016787194425,5818.18013857418,6072.919618816966,1549,3,CB,89,0,BA,1,0,30,0,200,0,INTERNET,3.1065219750641933,macintosh,1,1,0,0,0
63,0.9,0.42289169657695175,-1,39,20,0.03698415573489936,46.25039737515074,AA,1751,7950.8743055482555,6913.894860326924,5881.9741377844675,1,17,CA,97,1,BE,0,1,28,1,200,0,INTERNET,5.21297455167203,other,1,1,0,0,0
64,0.1,0.043926854501617464,74,26,60,0.027589510621940025,-1.1077806107648778,AC,170,11532.822358581192,5788.004295753563,6658.6015359122985,1,6,CF,77,0,BC,0,0,1,0,200,0,INTERNET,3.789578533876744,windows,1,1,0,0,0
65,0.6000000000000001,0.2636671776718428,-1,26,40,0.026862018681507963,-1.1380391212172678,AC,1297,5765.536313773419,3903.3432619255327,6354.588511348363,0,8,CA,159,1,BC,0,1,-1,0,1500,0,INTERNET,8.831772713891592,other,0,1,0,0,0
66,0.9,0.040327862404755874,40,30,40,0.02579845503856981,-1.7792956655110983,AD,4583,11535.277466999878,6675.255785444107,5957.469706459496,19,3,CA,164,0,BC,1,1,1,0,1500,0,INTERNET,2.727105084494465,linux,1,1,0,0,0
67,0.9,0.4913237097816224,-1,45,20,7.053315739386428e-4,-0.9502781361925092,AD,3647,11936.164720422366,6880.105885228118,5920.9189756536425,0,13,CB,75,1,BE,0,1,1,0,200,0,INTERNET,5.423024152936356,other,0,1,0,0,0
68,0.2,0.5725247232962042,-1,38,20,0.03466202324217794,48.16245413136055,AA,2103,3326.9577556087847,4296.160492897415,6668.889853227457,8,22,CA,77,1,BC,1,1,26,0,200,0,INTERNET,1.6788568216914546,linux,1,1,0,0,0
69,0.8,0.3068820327785985,31,22,30,0.02077394331897757,-0.5583673685936327,AC,2135,8110.92853977547,6957.170821566808,6673.241639548489,6,10,CB,77,1,BD,0,1,-1,0,200,0,INTERNET,15.646372671539,other,1,1,0,0,0
70,0.6000000000000001,0.5686104358148226,31,9,10,0.026783036188888547,-0.8595011144118501,AB,1752,8438.95299389021,6076.921527562401,6270.221332027021,21,13,CA,104,0,BE,1,1,21,0,200,0,INTERNET,1.8547455813740243,macintosh,0,1,0,0,0
71,0.2,0.09900607191365804,-1,65,40,0.0010050438568298954,-1.1733570591078823,AB,1238,3342.540581637076,4838.923669830104,6820.584597950669,9,15,CB,177,1,BA,1,1,30,1,200,0,INTERNET,16.261274346957805,linux,1,1,0,0,0
72,0.8,0.11251113247922696,-1,74,30,0.0017590353394666624,34.858841788065256,AA,1262,4449.005875601406,6632.38108124657,5948.961935612437,1,16,CB,71,1,BA,0,1,9,0,200,0,INTERNET,4.438361288373327,linux,1,1,0,0,0
73,0.8,0.4484787946773029,32,5,30,0.005875394509606871,-1.2902356993722064,AC,2143,512.2065637494069,2712.7424092428587,6321.688339331037,21,3,CA,176,1,BC,1,1,6,0,1000,0,INTERNET,6.810672436940258,linux,1,1,0,0,0
74,0.9,0.05965534725137747,-1,37,30,0.014740215710672213,-0.6303860436000128,AC,757,9076.470071945214,5886.739166276928,6670.53281662349,0,10,CA,117,1,BC,0,1,-1,0,200,0,INTERNET,5.01662023623397,windows,1,1,0,0,0
75,0.9,0.8020417603531785,-1,162,50,0.022261306270907145,48.79058995876081,AA,3837,8949.425785844855,6004.998107334665,6000.960231955244,1,15,CA,199,0,BC,0,1,25,1,1500,0,INTERNET,3.33858118952516,windows,1,1,0,0,0
76,0.1,0.16869958407662342,-1,34,50,9.507690088681939e-4,-0.7880399698525647,AB,791,8700.168989010132,4959.067421150329,5875.975402134764,26,0,CA,182,1,BB,1,1,28,1,1500,0,INTERNET,5.60257458130556,linux,1,1,0,0,0
77,0.1,0.06113185613359751,29,7,30,0.028749162193752262,-1.7721523010546012,AB,2182,7843.280575443626,5135.36205403598,6768.376311598594,7,15,CA,49,0,BC,1,1,20,1,200,0,INTERNET,4.682710937365868,other,1,1,0,0,0
78,0.8,0.3661571318230289,-1,41,10,3.0671790655446154,21.275281280667734,AA,1826,1163.4068345764886,5612.395353274026,5726.978426664609,31,8,CA,93,0,BE,0,1,31,0,200,0,INTERNET,4.14517020900716,other,1,1,0,0,0
79,0.6000000000000001,0.08868513610820175,92,32,20,0.04959494945146198,-1.9478181408616515,AC,1540,6881.583365392329,4323.200806984574,6262.511234572532,0,17,CA,79,1,BB,0,1,-1,0,200,0,INTERNET,6.446370605946129,linux,0,1,0,0,0
80,0.4,0.4902547769763183,-1,226,40,0.011600218633820472,-1.1001975713788954,AB,848,11089.659350926024,6649.983805814417,6440.321107540306,9,5,CB,129,0,BE,1,0,2,0,200,0,INTERNET,29.890543623631743,windows,0,1,0,0,0
81,0.9,0.07384644127773242,-1,169,20,4.5094065365682267e-4,-1.1080196948637837,AD,5685,11868.945103458891,6882.293768695758,6738.50380497016,7,11,CB,99,1,BE,1,1,25,1,200,0,INTERNET,1.911561670134838,other,1,1,0,0,0
82,0.1,0.6838430395836359,-1,46,20,0.005237923757160969,27.49572719365868,AA,1524,7486.040623056389,4460.396985760352,6419.642946510658,42,14,CA,162,1,BE,0,1,28,0,500,0,INTERNET,3.3463898017373737,other,1,1,0,0,0
83,0.4,0.4662671861787062,49,273,20,0.004349236331245442,12.195139190456901,AA,472,6374.4134658130015,6725.66949089991,6788.851997377135,1570,13,CA,284,0,BC,1,0,1,0,200,0,INTERNET,24.67299760854381,other,1,1,0,0,0
84,0.9,0.36021444040001355,-1,46,40,0.011371897437166087,16.391829868829305,AA,834,9219.950213260823,5457.161176985117,6067.231796376388,428,8,CA,135,1,BC,1,1,2,1,200,0,INTERNET,4.850322270640126,windows,1,1,0,0,0
85,0.30000000000000004,0.4247357876910509,38,234,20,0.03599894081038292,-0.5655406759942252,AC,1281,7327.433289949599,5509.738722839856,4286.288742344792,0,7,CA,121,0,BE,0,1,-1,0,200,0,INTERNET,1.1909546048635071,macintosh,0,1,0,0,0
86,0.6000000000000001,0.5310890796522252,-1,40,30,0.01973754142737009,-1.5584562775850923,AB,1354,6184.003835718009,6983.097174500287,6371.799250716834,9,5,CA,34,1,BC,1,0,30,0,200,0,TELEAPP,4.878290105280005,linux,0,1,0,0,0
87,0.2,0.5414839447765193,-1,48,30,0.0015592667213204664,-0.8274336444719571,AB,701,4137.5801246006295,5447.841775652035,6371.627851040295,2,20,CA,250,1,BA,1,0,2,0,1500,0,INTERNET,7.429647274168006,other,0,1,0,0,1
88,0.1,0.10976597228367167,56,1,50,0.0015979079503229054,-1.2305064513282136,AB,1182,6774.5450827375025,4333.277870196942,6434.714392716634,10,10,CA,127,1,BC,0,1,1,0,200,0,INTERNET,8.116201095802102,linux,1,1,0,0,0
89,0.30000000000000004,0.9922658885121506,-1,59,30,0.03147551975002698,-1.5272534437745304,AD,1509,10537.8267297723,6757.70260589924,5930.246426531111,3,18,CA,52,1,BE,1,1,1,0,200,0,INTERNET,22.610297555909423,other,0,1,0,0,0
90,0.9,0.07926202158357086,-1,370,60,0.01866301769441584,-1.0336979429598192,AB,1452,9680.948054271688,5737.875681191417,6650.2143558798425,45,1,CC,152,0,BB,1,0,5,0,500,0,INTERNET,5.662779364234956,windows,0,1,0,0,0
91,0.2,0.5159913588806873,54,3,20,0.03117769761376977,-1.5947236824758475,AB,833,7624.246475931317,6679.066205078592,6341.011840167967,9,18,CA,119,1,BC,1,1,1,0,200,0,INTERNET,11.706718540632682,windows,1,1,0,0,0
92,0.9,0.77517000716033,28,0,50,0.021574419531943518,-1.0911242429774315,AD,3149,6743.62815052957,6706.1763457914685,5864.638215699595,98,6,CA,155,1,BA,0,1,5,0,1500,0,INTERNET,16.13327606555994,windows,1,1,0,0,0
93,0.2,0.5339464085250598,-1,65,40,7.844478694781295e-4,-0.9200200067506356,AB,2427,11777.49530263079,8148.748908836907,6494.900452931038,31,16,CA,96,1,BC,0,1,1,0,200,0,INTERNET,4.666401071022345,linux,0,1,0,0,0
94,0.8,0.4508122664376792,-1,101,30,0.03794396472129615,-0.9101432280262632,AB,3102,6468.4512896687975,4055.4223168134413,5864.7430983992945,14,17,CA,281,1,BC,0,1,25,1,1500,0,INTERNET,1.8691932004131384,linux,1,1,0,0,0
95,0.7000000000000001,0.1572076738989302,-1,178,50,0.013686470505254572,-0.8483713265740459,AB,3770,5244.876018870721,4847.5792554027885,6367.788268797917,9,5,CA,224,0,BE,0,1,28,0,1500,0,INTERNET,4.490031206094582,macintosh,0,1,0,0,0
96,0.1,0.3464011190368687,89,9,50,0.001372969432475299,-0.6867660747324423,AB,2068,6712.934285533157,6680.4129554961755,6665.144214042633,9,10,CB,95,0,BC,1,1,1,1,200,0,INTERNET,1.9966676509774324,linux,1,1,0,0,0
97,0.6000000000000001,0.7446670323611992,-1,41,40,0.015747874648996543,6.354837425492897,AA,1716,700.5797484235602,7732.3738489881825,6625.820389126964,177,2,CA,98,0,BC,1,1,28,0,200,0,INTERNET,4.407383334348407,windows,1,1,0,0,0
98,0.1,0.27725086116642617,-1,275,40,0.005619127023536502,35.35778804192885,AA,1144,15924.127958781664,6526.9101036752645,5914.0733766361755,1,7,CA,71,0,BE,1,0,2,0,2000,0,INTERNET,4.693143476433385,windows,0,1,0,0,0
99,0.1,0.23298828026083346,31,7,20,0.008736880161980787,-1.6078342543377628,AD,3150,6469.765490126991,4071.9435297651958,6391.0885168431005,13,13,CA,71,1,BC,0,1,10,0,200,0,INTERNET,5.215155425271054,other,1,1,0,0,0
100,0.30000000000000004,0.7597497766057574,-1,60,30,0.023937132974569696,-1.051027531115433,AB,1116,9879.019801603621,7424.1670682208,6753.517042918973,12,21,CF,84,0,BB,0,1,4,0,200,0,INTERNET,6.1436794873352945,linux,1,1,0,0,0
101,0.2,0.9008770299071402,-1,178,10,0.033479478194244135,-1.1137009090520391,AD,5358,7026.320749879253,4187.798842747315,6647.327017568605,710,6,CA,65,0,BB,0,1,3,0,1500,0,INTERNET,3.1533916503974586,windows,1,1,0,0,0
102,0.6000000000000001,0.06029104957743624,-1,294,20,0.03142984597174772,32.19567926498114,AA,4782,7495.818201077524,6236.3766289249315,6748.887964786117,3,6,CA,52,0,BE,1,1,10,0,200,0,INTERNET,4.641761142664729,windows,1,1,0,0,0
103,0.1,0.2840801324158047,42,15,30,0.02645055695135013,-1.5647468956816013,AD,4336,7368.78916420702,5702.792270365138,6688.492144655501,18,13,CA,159,1,BC,0,1,30,0,200,0,INTERNET,11.211031066550074,linux,1,1,0,0,0
104,0.4,0.24253760816184824,84,1,30,0.004907854720860421,-0.6828599100957503,AC,3630,8374.603549464766,5557.913540354242,6849.661315556396,11,8,CA,159,1,BA,0,1,-1,0,500,0,INTERNET,19.305753575687834,other,0,1,0,0,0
105,0.2,0.8594479860887165,-1,82,20,8.192716851326367e-4,-1.392260431745429,AD,3278,9314.459562741009,6728.206640967739,5998.314523264464,1596,18,CA,55,1,BE,0,1,20,0,200,0,INTERNET,6.161326373297162,other,1,1,0,0,0
106,0.8,0.0447289361875487,-1,29,20,0.007626091449072797,-1.2369494736311966,AB,2410,6311.711604257424,4856.847261533557,6364.468166545688,220,12,CA,109,1,BC,1,1,9,0,200,0,INTERNET,3.687373924866359,linux,1,1,0,0,0
107,0.9,0.8139579178872968,-1,46,30,0.014206603704530144,-1.2821130482395815,AD,4283,8302.859937193085,4489.099361169864,6423.124794432941,8,10,CA,81,1,BB,0,1,5,0,200,0,INTERNET,3.729721965000007,windows,1,1,0,0,0
